Date,Time,League,Season,Match Day,home_team,away_team,goal_minute,team_side,player_name,goal_type
05/10/2019,4:00 pm,Uganda Premier League,2019/20,7,Wakiso Giants FC Vs Mbarara City FC,,4,home,Tom Ssemuwemba Masiko,Penalty
05/10/2019,4:00 pm,Uganda Premier League,2019/20,7,Wakiso Giants FC Vs Mbarara City FC,,45,home,Kirizestom Ntambi,Regular
05/10/2019,4:00 pm,Uganda Premier League,2019/20,7,Wakiso Giants FC Vs Mbarara City FC,,60,away,Ibrahim Orit,Regular
05/02/2020,4:30 pm,Uganda Premier League,2019/20,21,Tooro United FC Vs Wakiso Giants FC,,56,home,Yafeesi Mubiru,Regular
05/02/2020,4:30 pm,Uganda Premier League,2019/20,21,Tooro United FC Vs Wakiso Giants FC,,79,home,Yafeesi Mubiru,Regular
05/02/2020,4:30 pm,Uganda Premier League,2019/20,21,Tooro United FC Vs Wakiso Giants FC,,90+3,away,Amos Muwonge,Regular
04/09/2019,4:30 pm,Uganda Premier League,2019/20,2,Police FC Vs BUL FC,,13,away,Deogratious Ojok,Regular
04/09/2019,4:30 pm,Uganda Premier League,2019/20,2,Police FC Vs BUL FC,,68,away,Walter Ochora,Regular
08/10/2019,4:30 pm,Uganda Premier League,2019/20,8,Onduparaka FC Vs URA FC,,31,away,Cromwel Rwothomio Abang,Regular
08/10/2019,4:30 pm,Uganda Premier League,2019/20,8,Onduparaka FC Vs URA FC,,51,away,Cromwel Rwothomio Abang,Regular
08/10/2019,4:30 pm,Uganda Premier League,2019/20,8,Onduparaka FC Vs URA FC,,90+2,home,Wahab Gadaffi,Penalty
28/01/2020,4:30 pm,Uganda Premier League,2019/20,19,Tooro United FC Vs URA FC,,54,away,Micheal Komunda Birungi,Regular
28/01/2020,4:30 pm,Uganda Premier League,2019/20,19,Tooro United FC Vs URA FC,,64,home,Charles Musiige,Regular
12/10/2019,3:00 pm,Uganda Premier League,2019/20,9,Vipers SC Vs Express FC,,9,home,Fahad Bayo,Regular
12/10/2019,3:00 pm,Uganda Premier League,2019/20,9,Vipers SC Vs Express FC,,72,home,Fahad Bayo,Regular
12/10/2019,3:00 pm,Uganda Premier League,2019/20,9,Vipers SC Vs Express FC,,89,home,Brian Kalumba,Regular
07/02/2020,4:00 pm,Uganda Premier League,2019/20,21,onduparaka FC Vs Express FC,,85,away,Frank Ssenyondo,Regular
02/02/2020,4:00 pm,Uganda Premier League,2019/20,20,Vipers SC Vs Onduparaka FC,,57,home,Geoffrey Wasswa,Regular
06/03/2020,4:00 pm,Uganda Premier League,2019/20,25,Wakiso Giants FC Vs Vipers SC,,,,,
26/02/2020,4:30 pm,Uganda Premier League,2019/20,24,Mbarara City FC Vs BUL FC,,76,home,Hilary Panuel Mukundane,Regular
19/02/2020,4:00 pm,Uganda Premier League,2019/20,22,SC Villa Vs Onduparaka FC,,48,home,Ambrose Kirya,Regular
23/11/2019,3:00 pm,Uganda Premier League,2019/20,13,URA FC Vs Express FC,,,,,
02/11/2019,4:00 pm,Uganda Premier League,2019/20,11,Maroons FC Vs Police FC,,53,away,Ben Ocen,Regular
02/11/2019,4:00 pm,Uganda Premier League,2019/20,11,Maroons FC Vs Police FC,,86,home,Steven Dese Mukwala,Regular
02/11/2019,4:00 pm,Uganda Premier League,2019/20,11,Maroons FC Vs Police FC,,88,home,Steven Dese Mukwala,Regular
02/11/2019,3:00 pm,Uganda Premier League,2019/20,11,Wakiso Giants FC Vs Express FC,,13,away,Dissan Galiwango,Regular
02/11/2019,3:00 pm,Uganda Premier League,2019/20,11,Wakiso Giants FC Vs Express FC,,26,away,Frank Kalanda,Regular
02/11/2019,3:00 pm,Uganda Premier League,2019/20,11,Wakiso Giants FC Vs Express FC,,66,away,Frank Ssenyondo,Regular
12/10/2019,4:00 pm,Uganda Premier League,2019/20,9,Busoga United FC Vs Police FC,,4,home,Boban Bogere Zirintusa,Regular
12/10/2019,4:00 pm,Uganda Premier League,2019/20,9,Busoga United FC Vs Police FC,,20,away,Samson Andrew Kigozi,Regular
12/10/2019,4:00 pm,Uganda Premier League,2019/20,9,Busoga United FC Vs Police FC,,54,home,Julius Moro Awuya Debbo,Penalty
07/09/2019,4:00 pm,Uganda Premier League,2019/20,3,Police FC Vs Mbarara City FC,,,,,
11/09/2019,4:50 pm,Uganda Premier League,2019/20,4,Bright Stars FC Vs Wakiso Giants FC,,3,away,Tom Ssemuwemba Masiko,Penalty
19/11/2019,4:00 pm,Uganda Premier League,2019/20,10,Proline FC Vs Maroons FC,,8,home,Edrisa Lubega,Regular
19/11/2019,4:00 pm,Uganda Premier League,2019/20,10,Proline FC Vs Maroons FC,,35,home,Musitafa Mujuzi,Penalty
19/11/2019,4:00 pm,Uganda Premier League,2019/20,10,Proline FC Vs Maroons FC,,57,away,Steven Dese Mukwala,Regular
19/11/2019,4:00 pm,Uganda Premier League,2019/20,10,Proline FC Vs Maroons FC,,82,home,Hamis Diego Kizza,Regular
19/11/2019,4:00 pm,Uganda Premier League,2019/20,10,Proline FC Vs Maroons FC,,85,away,Solomon Walusimbi,Regular
03/03/2020,4:30 pm,Uganda Premier League,2019/20,25,Busoga United FC Vs Kyetume FC,,29,home,Lawrence Tezikya,Penalty
05/10/2019,3:00 pm,Uganda Premier League,2019/20,7,KCCA FC Vs Bright Stars FC,,59,away,Joseph Janjali,Regular
05/10/2019,3:00 pm,Uganda Premier League,2019/20,7,KCCA FC Vs Bright Stars FC,,63,home,Steven Sserwadda,Regular
18/02/2020,4:00 pm,Uganda Premier League,2019/20,22,Vipers SC Vs KCCA FC,,,,,
08/11/2019,4:30 pm,Uganda Premier League,2019/20,13,Onduparaka FC Vs Kyetume FC,,20,home,Julius Malingumu,Regular
08/11/2019,4:30 pm,Uganda Premier League,2019/20,13,Onduparaka FC Vs Kyetume FC,,42,away,Deo Isejja,Regular
08/11/2019,4:30 pm,Uganda Premier League,2019/20,13,Onduparaka FC Vs Kyetume FC,,51,home,Jamal Malish,Regular
08/11/2019,4:30 pm,Uganda Premier League,2019/20,13,Onduparaka FC Vs Kyetume FC,,55,home,Jamal Malish,Regular
08/11/2019,4:30 pm,Uganda Premier League,2019/20,13,Onduparaka FC Vs Kyetume FC,,61,home,Julius Malingumu,Regular
08/11/2019,4:30 pm,Uganda Premier League,2019/20,13,Onduparaka FC Vs Kyetume FC,,67,home,Jamal Malish,Regular
08/11/2019,4:30 pm,Uganda Premier League,2019/20,13,Onduparaka FC Vs Kyetume FC,,78,home,Julius Malingumu,Regular
08/11/2019,4:30 pm,Uganda Premier League,2019/20,13,Onduparaka FC Vs Kyetume FC,,757,home,AbdulMlik Vitalis Tabu,Regular
18/01/2020,3:00 pm,Uganda Premier League,2019/20,18,Busoga United FC Vs Mbarara City FC,,63,home,Lawrence Tezikya,Regular
